,position,company,state,salary,currency,start_sal,end_sal,term
214,Customer Service (After-Sales Executive:JB),Asia Plantation Capital Berhad,Johor Bahru,MYR 2.5K - 2.8K monthly,MYR,2500,2800,monthly
217,"Analyst, HR Services",Company Confidential,Kuala Lumpur,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
219,HUMAN RESOURCES,YBS AGRO PREMIERE SDN BHD,Cameron Highlands,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
220,Administrative Executive,Fast Track Sdn Bhd,Gelugor,MYR 300 - 500 monthly,MYR,300,500,monthly
224,Personal Assistant to Director,Aircomaster Sdn Bhd,Kajang/Bangi/Serdang,MYR 3K - 6K monthly,MYR,3000,6000,monthly
225,PRODUCT MANAGER,HoePharma Holdings Sdn. Bhd.,Petaling Jaya,MYR 5.5K - 6.5K monthly,MYR,5500,6500,monthly
226,CybersecurityTrainer,PEOPLElogy Skill Sdn Bhd,Kuala Lumpur,MYR 8K - 13K monthly,MYR,8000,1000,monthly
230,Administrative Executive – Shah Alam,Agensi Pekerjaan AN Asia Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
232,GENERAL CLERK,TRADING COMPANY,Johor - Others,MYR 1.5K - 3K monthly,MYR,1500,3000,monthly
233,Online Sales Marketing,SVO GROUP BERHAD,Kuala Lumpur,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
235,Mobile Application Developer,Rocketsview Management Sdn Bhd,Kuala Lumpur,MYR 4K - 6K monthly,MYR,4000,6000,monthly
236,Marketing Coordinator,Tri e Marketing Sdn Bhd,Selangor,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
237,Elite Entrepreneur Program,Southern Infinity Group - CXR,Johor Bahru,MYR 4.5K - 9K monthly,MYR,4500,9000,monthly
238,Customer Care Executive,SK Networks Retails Malaysia Sdn Bhd,Kuala Lumpur,MYR 2K - 3K monthly,MYR,2000,3000,monthly
239,Senior HR & Admin Executive,AGB Builders Sdn Bhd,Kuala Lumpur,MYR 4.5K - 5.5K monthly,MYR,4500,5500,monthly
243,Customer Service Executive,MoneySmart Singapore,"Queenstown, Central",MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
244,Marketing Executive,The Big Rajah Food Caterers Sdn Bhd,Petaling Jaya,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
246,Logistic Officer,ADVANCED ASSEMBLY MATERIALS (M) SDN. BHD.,Johor - Others,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
247,Senior Sales Executive (Medical Aesthetics),BTL Aesthetics Malaysia,Selangor,MYR 4.2K - 5K monthly,MYR,4200,5000,monthly
248,Accountant,Tanjung Kristal,Cyberjaya,MYR 3K - 4K monthly,MYR,3000,4000,monthly
250,Executive - Proposal,Trisystems Engineering Sdn Bhd,Shah Alam/Subang,MYR 1.8K - 2.8K monthly,MYR,1800,2800,monthly
253,Clinic Assistant (Front Desk),TONIK ASIA GROUP SDN BHD,Kuala Lumpur,MYR 1.6K - 2K monthly,MYR,1600,2000,monthly
254,Marketing Executive,Orbix Education Sdn Bhd,Kuala Lumpur,MYR 3.8K - 5.3K monthly,MYR,3800,5300,monthly
256,Purchasing Executive,Gabungan AQRS Berhad,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
258,Personal Assistant,AEON Co. (M) Bhd.,Kuala Lumpur,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
259,Accounts Assistant,Kong Long Huat Chemicals Sdn Berhad,Kuala Lumpur,MYR 1.8K - 3K monthly,MYR,1800,3000,monthly
260,Project Manager,Austar Co. Ltd.,Kuala Lumpur,MYR 6.5K - 9.5K monthly,MYR,6500,9500,monthly
263,[Welcome Fresh/Exp] Banking Customer Service I Up to RM5K l LRT - P10,ACHIEVE Career Consultant (M) Sdn Bhd (JTKSM 579A),Kuala Lumpur,MYR 3.7K - 5K monthly,MYR,3700,5000,monthly
264,Finance Manager,Company Confidential,Perak - Others,MYR 10K - 15K monthly,MYR,1000,1000,monthly
266,FASHION MERCHANDISER (CHINA MARKET),NJY APPAREL SDN BHD,Kajang/Bangi/Serdang,MYR 3.2K - 4K monthly,MYR,3200,4000,monthly
267,Senior Account Executive/ Account Executive,OVELCORP SOLUTIONS SDN BHD,Johor Bahru,MYR 3K - 5K monthly,MYR,3000,5000,monthly
268,E-Commerce Executive,Pacific West Foods (M) Sdn. Bhd.,Rawang,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
269,Senior Account Executive cum PA,Sterling Land Development Sdn Bhd,Kuala Lumpur,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
272,RESTAURANT MANAGEMENT TEAM - ASSISTANT RESTAURANT MANAGER,COSMO RESTAURANTS SDN BHD ( BURGER KING MALAYSIA),"Johor, Kuala Lumpur, Negeri Sembilan, Selangor",MYR 2.1K - 2.3K monthly,MYR,2100,2300,monthly
277,Operation Executive -Freight Fowarding,Yunda Express Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
278,Contract Executive,China Construction Engineering (S.E.A) Malaysia Sdn. Bhd.,"Kuala Lumpur, Bentong",MYR 2.4K - 3.2K monthly,MYR,2400,3200,monthly
279,Operation/Admin/Marketing Assistant,Saujana Erat Sdn Bhd,Kuala Lumpur,MYR 1.5K - 2.3K monthly,MYR,1500,2300,monthly
282,ASSISTANT LOGISTICS WAREHOUSE MANAGER,Kintetsu World Express (Malaysia) Sdn Bhd,Shah Alam/Subang,MYR 5K - 6K monthly,MYR,5000,6000,monthly
286,Production Operator,KENT SOON PACKAGING SDN BHD (Kent Soon Recycle Center Sdn Bhd),Kajang/Bangi/Serdang,MYR 1.3K - 2K monthly,MYR,1300,2000,monthly
291,Online Marketing Assistant,Makefamous Creative Hub Sdn Bhd,Kuala Lumpur,MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
292,Senior Executive -  Credit Control,Lee Hishammuddin Allen & Gledhill,Kuala Lumpur,MYR 3K - 5K monthly,MYR,3000,5000,monthly
293,Project Engineer工程师 (Electrical),Regal Elite Letrik Sdn Bhd,Johor Bahru,MYR 3K - 5K monthly,MYR,3000,5000,monthly
294,Digital Marketing Executive,Chiropractic First (M'sia) Sdn Bhd,Petaling Jaya,MYR 3.3K - 4.7K monthly,MYR,3300,4700,monthly
296,Admin Officer,Wilpack Food Services Sdn Bhd,Penang,MYR 1.6K - 1.8K monthly,MYR,1600,1800,monthly
297,Microsoft Dynamic 365 Executive,EAST ASIA PALM PRODUCTS SDN BHD,Kuching,MYR 3K - 6K monthly,MYR,3000,6000,monthly
298,Accounts & HR Executive,Basic Health & Beauty Sdn. Bhd.,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
302,Senior HR Executive (Training),UWC Holdings Sdn Bhd,Penang,MYR 3.3K - 6.5K monthly,MYR,3300,6500,monthly
303,Junior Engineer,ST Tech Engineering Sdn Bhd,Kuala Lumpur,MYR 2K - 2.7K monthly,MYR,2000,2700,monthly
304,HR Executive,TTL SALES & RENTAL SDN BHD,Kajang/Bangi/Serdang,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
307,Leasing Administration Executive,EZT GROUP,Kuala Lumpur,MYR 2.1K - 3K monthly,MYR,2100,3000,monthly
308,Sales & Marketing Manager (Based in KL),CONTINENTAL HOPE MALAYSIA INDUSTRIAL DEVELOPMENT SDN. BHD.,Kuala Lumpur,MYR 4K - 6K monthly,MYR,4000,6000,monthly
310,Senior Digital Marketing Manager,dTb Creation Sdn Bhd,Kuala Lumpur,MYR 9K - 13K monthly,MYR,9000,1000,monthly
311,Warehouse & Storekeeper,Crystalace Deco Sdn.Bhd,Selangor,MYR 1.8K - 2K monthly,MYR,1800,2000,monthly
312,Import Export Executive 进出口执行人员,CENTRAL VISTA (M) SDN. BHD.,Johor Bahru,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
314,"Sales Representative/ Sales Executive (Kota Bharu, Kelantan)",Daikin Malaysia Sales & Service Sdn. Bhd.,Kelantan,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
315,Senior Retail Associate / Retail Associate,Pandora,"Johor, Kedah, Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Penang, Pahang, Perak, Sabah, Selangor, Sarawak, Terengganu, Putrajaya",MYR 2K - 4K monthly,MYR,2000,4000,monthly
317,Account cum Admin Exceutive,Vodapruf Sdn Bhd,Johor,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
319,Office Administration Executive,Agroscience Industry Sdn Bhd,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
321,Receptionist Cum Admin,Boustead Ikano Sdn Bhd,Kuala Lumpur,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
324,Recruiter,Omniraise Sdn Bhd,Kuala Lumpur,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
326,F&B Operation Manager,Vinsoon Shoe Trading Sdn Bhd,Kuala Lumpur,MYR 3K - 5K monthly,MYR,3000,5000,monthly
331,Business Development Executive,SRG Asia Pacific Sdn. Bhd.,Kuala Lumpur,MYR 2.6K - 3.5K monthly,MYR,2600,3500,monthly
335,Machine Operator,Tomypak Flexible Packaging Sdn Bhd,Johor Bahru,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
337,Project Management and Customer Service Executive,WORLD MARKETING GROUP PTE LTD,East,MYR 2.5K - 2.7K monthly,MYR,2500,2700,monthly
341,Sales Admin Executive,Sea Master Food Sdn Bhd,Penang,MYR 2.2K - 2.5K monthly,MYR,2200,2500,monthly
342,System Analyst,Big Pharmacy Healthcare Sdn  Bhd,Shah Alam/Subang,MYR 3.5K - 4K monthly,MYR,3500,4000,monthly
343,Boutique Manager / Assistant Boutique Manager,Pandora,"Johor, Kedah, Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Penang, Pahang, Perak, Sabah, Selangor, Sarawak, Terengganu, Putrajaya",MYR 4K - 8K monthly,MYR,4000,8000,monthly
345,Category Manager (Home & Living),WOWSHOP SDN BHD,Kuala Lumpur,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
346,Programmer,LAUREATE SYSTEM SOLUTIONS SDN BHD,Kuala Lumpur,MYR 3K - 5K monthly,MYR,3000,5000,monthly
354,Customer Service Executive,Ferrari Hecny Logistics (M) Sdn Bhd,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
355,Accounts Assistant,CTOS Data Systems Sdn Bhd,Kuala Lumpur,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
357,Admin Clerical,Lim Huck Aik & Co.,George Town,MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
358,Accounts Receivable Analyst (Open to Fresh Graduate),Company Confidential,Subang Jaya,MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
360,HUMAN RESOURCE SENIOR EXECUTIVE,Teafe (M) Sdn Bhd,Kuala Lumpur,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
361,Project Management cum Business Development Executive,UPSI HOLDINGS SDN BHD,Perak - Others,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
367,Digital Marketing Executive,COOL JUICERY SDN. BHD.,Kuala Lumpur,MYR 2.8K - 4.8K monthly,MYR,2800,4800,monthly
369,Business Development Executive,Aircomaster Sdn Bhd,"Ampang, Cyberjaya, Petaling Jaya, Puchong, Shah Alam/Subang, Subang Jaya",MYR 3.5K - 7K monthly,MYR,3500,7000,monthly
371,Admin Executive,Enerise Motor Sdn Bhd,Subang Jaya,MYR 2.2K - 3K monthly,MYR,2200,3000,monthly
376,Sales Consultant,QUBE APPS SOLUTIONS SDN. BHD.,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
380,Sales & Marketing Assistant,Star Rolling Shutter Sdn. Bhd.,Selangor,MYR 1.3K - 1.7K monthly,MYR,1300,1700,monthly
381,Quality Assurance Executive,DSG (MALAYSIA) SDN BHD,Selangor - Others,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
382,Network Security Engineer (Malaysian Only),CLL Systems Sdn Bhd,Petaling Jaya,MYR 4K - 8K monthly,MYR,4000,8000,monthly
387,Product Manager,Austar Co. Ltd.,Kuala Lumpur,MYR 6.5K - 9K monthly,MYR,6500,9000,monthly
392,Planning Executive,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Kedah,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
393,"Sales Consultant/Assistant Sales Manager, PF (Setia City Mall Sales Centre)",RHB Banking Group,Shah Alam/Subang,MYR 1.8K - 3.5K monthly,MYR,1800,3500,monthly
394,Warehouse Manager,Agensi Pekerjaan Chrisjac Sdn Bhd,Subang Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
399,EKSEKUTIF SUMBER MANUSIA,SSR / SSSB / TCR,Kuala Lumpur,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
401,Indoor Sales Coordinator,Seng Choon Hardware (M) Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
404,ICT Executive,Sapura Thales Electronics Sdn Bhd,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
408,Mechanical Engineer,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Penang,MYR 3.7K - 4.5K monthly,MYR,3700,4500,monthly
410,Sustainability Analyst,Synergio Global Sdn Bhd,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
411,Accounts Executive(Group Accounts),Agensi Pekerjaan Chrisjac Sdn Bhd,Kuala Lumpur,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
416,Purchasing Executive (Puchong),AGENSI PEKERJAAN DREAM CAREER SDN BHD,"Kuala Lumpur, Selangor",MYR 2.8K - 3.8K monthly,MYR,2800,3800,monthly
418,HR Executive,Evyap Sabun Malaysia Sdn Bhd,Johor Bahru,MYR 4.3K - 6K monthly,MYR,4300,6000,monthly
426,Admin cum Account Executive,Hibari Clinic,Kuala Lumpur,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
429,Human Resource Manager,FRD PERFORMANCE MOTORSPORT (M) SDN BHD,Penang,MYR 4K - 6K monthly,MYR,4000,6000,monthly
430,Administrative Officer - Global Road Safety Partnership,International Federation of Red Cross & Red Crescent Societies,Kuala Lumpur,MYR 4K - 6K monthly,MYR,4000,6000,monthly
433,Warehouse Manager (Penang),FRD PERFORMANCE MOTORSPORT (M) SDN BHD,Penang,MYR 4K - 7K monthly,MYR,4000,7000,monthly
440,Campaign Analyst RPA(Robotic Process Automation) -HTC Global services-Malaysia,HTC Global Services MSC Sdn Bhd,Kuala Lumpur,MYR 5K - 11K monthly,MYR,5000,1000,monthly
441,Social Media and Content Executive (Mandarin Speaking),PipBox Events Sdn Bhd,Selangor,MYR 2K - 3K monthly,MYR,2000,3000,monthly
444,Risk Manager,FRD PERFORMANCE MOTORSPORT (M) SDN BHD,Penang,MYR 5K - 7K monthly,MYR,5000,7000,monthly
445,Account & Admin Assistant,Ink Marketing Sdn Bhd,Kuala Lumpur,MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
446,Online Sales Marketing Executive,SVO GROUP BERHAD,Kuala Lumpur,MYR 2K - 4K monthly,MYR,2000,4000,monthly
447,Engineer,Limtech Engineering & Construction,Klang/Port Klang,MYR 2.2K - 2.5K monthly,MYR,2200,2500,monthly
449,Business Development Executive,PALAQUIN (M) SDN BHD,Ipoh,MYR 1.8K - 2K monthly,MYR,1800,2000,monthly
452,Maintenance Supervisor,Company Confidential,Alor Gajah,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
457,ADMIN EXECUTIVE CUM PERSONAL ASSISTANT TO MD,MCM Petcare (M) Sdn Bhd,Selangor,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
459,Internship for Human Resources Management & Business Administration Students,RIGHT PRISTINE MANPRO SDN BHD,Bayan Lepas,MYR 1.1K - 1.2K monthly,MYR,1100,1200,monthly
460,Accounting Executive- Kuala Lumpur,Web Multisoft International Sdn Bhd,Kuala Lumpur,MYR 3K - 6K monthly,MYR,3000,6000,monthly
461,Customer Relationship Specialist,Jumix Sdn Bhd,Bayan Lepas,MYR 2.2K - 3.6K monthly,MYR,2200,3600,monthly
466,PMO Manager,ZCHWANTECH SDN. BHD.,Petaling Jaya,MYR 10K - 16K monthly,MYR,1000,1000,monthly
467,法务助理,MATRIX TALENT HUMAN RESOURCES SDN. BHD.,Sabah,MYR 3K - 5K monthly,MYR,3000,5000,monthly
468,Account Assistant,ShiunMotor Sdn Bhd,Selangor - Others,MYR 1.3K - 2K monthly,MYR,1300,2000,monthly
469,Shipping Executive (Manufacturing - 5 Working Days),Agensi Pekerjaan & Perundingcara Bright Prospect Sdn Bhd,Melaka,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
474,Assistant Finance Manager,MHL Industries (Malaysia) Sdn Bhd,Johor Bahru,MYR 5K - 8.5K monthly,MYR,5000,8500,monthly
481,Account Relationship Manager,Credit Bureau Malaysia Sdn Bhd,Petaling Jaya,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
482,MARKETING EXECUTIVE,FLAVOR INN CORPORATION SDN. BHD.,Selangor,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
483,Guru (Teacher),PUSAT TUISYEN IDEA UNGGUL,Selangor,MYR 1.5K - 2.2K monthly,MYR,1500,2200,monthly
485,telemarketing supervisor,Company Confidential,Kuala Lumpur,MYR 3.5K - 4K monthly,MYR,3500,4000,monthly
486,HUMAN RESOURCE EXECUTIVE,Press Metal Bintulu Sdn Bhd,Sarawak,MYR 3K - 6K monthly,MYR,3000,6000,monthly
489,Marketing Executive,MY AGED CARE SDN BHD,Petaling Jaya,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
491,Designer cum Social Media Marketing,Evolve Realty Sdn Bhd,Kuala Lumpur,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
492,Shop Manager - Malacca,Amway (Malaysia) Sdn Bhd,"Melaka, Selangor",MYR 4.5K - 5K monthly,MYR,4500,5000,monthly
495,System Analyst,Ant Internet Sdn Bhd,Kajang/Bangi/Serdang,MYR 5K - 7K monthly,MYR,5000,7000,monthly
496,Visual Merchandiser,WOWSHOP SDN BHD,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
502,Waiter & Waitress & Kitchen,SUSHI TRAIN (MALAYSIA) SDN. BHD.,Kuala Lumpur,MYR 1.8K - 3.5K monthly,MYR,1800,3500,monthly
503,Account Clerk,Sabah International Dairies Sdn Bhd,Kota Kinabalu,MYR 1.5K - 2.1K monthly,MYR,1500,2100,monthly
504,Site Supervisor,Modular Scale Sdn Bhd,"Kuala Lumpur, Selangor",MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
506,Product Marketing Executive,i-Serve Group of Companies,Kuala Lumpur,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
510,Sales Executive,STAR SHINE GROUP OF COMPANIES,Selangor,MYR 4K - 5.7K monthly,MYR,4000,5700,monthly
511,Operations Manager,New Foo Hing Tobacco Sdn Bhd,Selangor,MYR 8K - 10K monthly,MYR,8000,1000,monthly
512,"Engineer, Infrastructure (Server)",Macro Kiosk Berhad,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
514,Project Administrator,Mactex Sdn Bhd,Petaling Jaya,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
515,Confidential / Personal Secretary,Company Confidential,Johor Bahru,MYR 3K - 5K monthly,MYR,3000,5000,monthly
516,IT Support Executive,ONE XOX SDN BHD,Selangor,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
518,Senior Buyer - Retail Industry,WOWSHOP SDN BHD,Kuala Lumpur,MYR 5K - 8.5K monthly,MYR,5000,8500,monthly
520,Account Assistant,MA HUP SENG ENGINEERING SDN BHD,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
521,HUMAN RESOURCE OFFICER,RM LEOPAD SDN BHD,Kuala Lumpur,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
525,QA Engineer,LLH SOLUTIONS SDN BHD,Butterworth,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
529,Sale Executive,Da Maven Wealth Management Consultancy,"Ayer Itam, Bukit Mertajam, Butterworth",MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
530,Robotics Engineer - Sales,Cybersolution Technologies Sdn Bhd,Johor Bahru,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
531,Software Engineer,OpensoftHR Sdn. Bhd.,Kuala Lumpur,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
533,Sales & Marketing Executive (Wood base door product  @ Kuchai Lama),AGENSI PEKERJAAN DREAM CAREER SDN BHD,"Kuala Lumpur, Selangor",MYR 3.2K - 6K monthly,MYR,3200,6000,monthly
535,Sales and Marketing Executives,Kings College,Kuala Lumpur,MYR 2K - 4K monthly,MYR,2000,4000,monthly
537,Storekeeper 货仓管理员,FRD PERFORMANCE MOTORSPORT (M) SDN BHD,Penang,MYR 1.5K - 2.5K monthly,MYR,1500,2500,monthly
542,Personal Assistant (Based in Cheras Jaya),J&T Express (Malaysia) Sdn Bhd - Northern Selangor,Cheras,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
544,Senior Software Engineer,AlsonMedia Sdn Bhd,Kuala Lumpur,MYR 7K - 12K monthly,MYR,7000,1000,monthly
547,LIQUIDATION EXECUTIVE,Wong Weng Foo & Co,Kuala Lumpur,MYR 3.5K - 4.9K monthly,MYR,3500,4900,monthly
548,Inbound Telesales Executive,SRG Asia Pacific Sdn. Bhd.,Kuala Lumpur,MYR 2.6K - 3.5K monthly,MYR,2600,3500,monthly
549,Sales Executive,TSM Welding Technology Sdn Bhd,Selangor,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
550,Site Supervisor,China Construction Engineering (S.E.A) Malaysia Sdn. Bhd.,"Johor - Others, Kuala Lumpur, Pahang",MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
554,Production Planner - Based in Beranang,Hume Concrete Sdn Bhd,Selangor,MYR 4.5K - 6K monthly,MYR,4500,6000,monthly
555,Food Processing Technician,Seadling Sdn Bhd,Kota Kinabalu,MYR 1.5K - 2.5K monthly,MYR,1500,2500,monthly
557,Medical Rep,Norefal (Mktg) Sdn Bhd,Petaling Jaya,MYR 3.5K - 4.9K monthly,MYR,3500,4900,monthly
558,Shipping Executive /Logistic Executive (49030) - TK,Agensi Pekerjaan Reeracoen Malaysia Sdn Bhd,Selangor,MYR 3K - 5K monthly,MYR,3000,5000,monthly
559,PRODUCTION CLERK,Spices & Seasonings Specialities Sdn Bhd,Semenyih,MYR 1.5K - 1.6K monthly,MYR,1500,1600,monthly
564,Product Consultant,Cleanpro Laundry Holdings Sdn. Bhd.,Puchong,MYR 3K - 3.3K monthly,MYR,3000,3300,monthly
565,TECHNICIAN - FIRE PROTECTION SYSTEM,EXCEL FIRE ENGINEERING SDN BHD,Selangor,MYR 1.5K - 2.3K monthly,MYR,1500,2300,monthly
566,Planner,M.A.C Technology (M) Sdn. Bhd.,Seremban,MYR 2.5K - 3.2K monthly,MYR,2500,3200,monthly
571,Supply Chain Management Senior Executive,WOWSHOP SDN BHD,Kuala Lumpur,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
577,Finance Manager,Guardian Health And Beauty Sdn. Bhd.,Selangor,MYR 8K - 10K monthly,MYR,8000,1000,monthly
578,AGM Services Executive,Tricor Corporate Services,Kuala Lumpur,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
580,Sales Manager,QUBE APPS SOLUTIONS SDN. BHD.,Kuala Lumpur,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
583,Digital Marketing Manager,Business Media International Sdn. Bhd.,Petaling Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
585,Account Cum Admin Executive,Malaysian Association of Money Services Business,Petaling Jaya,MYR 2.7K - 3K monthly,MYR,2700,3000,monthly
587,Sofa Production Operator (Pekerja Kilang Sofa),GSK SOFA MANUFACTURING,Penang - Others,MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
589,Personal Assistant,GHL Systems Berhad,Kuala Lumpur,MYR 5K - 6K monthly,MYR,5000,6000,monthly
590,SALES COORDINATOR,Sunta Manufacturing Sdn Bhd,Alor Gajah,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
593,Sales Executive (Property),Summit Legacy Sdn Bhd,Sabah,MYR 4K - 7K monthly,MYR,4000,7000,monthly
596,SAP Security & GRC Manager,WEIR MINERALS MALAYSIA,Petaling Jaya,MYR 8K - 11K monthly,MYR,8000,1000,monthly
597,Finance cum Admin Senior Executive,MAXALL SDN. BHD.,Petaling Jaya,MYR 3.8K - 5.4K monthly,MYR,3800,5400,monthly
598,Accounts Executive,Vmall Enterprise Sdn Bhd,Selangor,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
600,Service Engineer,Mactex Sdn Bhd,Petaling Jaya,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
601,"EXECUTIVE, PAYROLL",Thai Odyssey Group,Selangor,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
603,ACCOUNT EXECUTIVE,OLT BEVERAGES SDN BHD,Johor Bahru,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
604,Account Assistant,Ascen Plus Pharmacy Sdn Bhd,Petaling Jaya,MYR 2K - 3K monthly,MYR,2000,3000,monthly
605,PURCHASING EXECUTIVE,Unibase Pre-cast Sdn Bhd,Johor - Others,MYR 3K - 5K monthly,MYR,3000,5000,monthly
606,Production Designer – Kedah,Agensi Pekerjaan AN Asia Sdn Bhd,Kulim,MYR 2K - 2.3K monthly,MYR,2000,2300,monthly
611,Videographer | 摄影师 | Old Klang Road,TWY Search International (M) Sdn Bhd,Kuala Lumpur,MYR 2K - 2.3K monthly,MYR,2000,2300,monthly
612,Digital Marketing Intern,Pluto Communications Sdn Bhd,Petaling Jaya,MYR 600 - 800 monthly,MYR,600,800,monthly
613,Immediate Hiring- Executive - Technical Support -  Fresh graduate welcome,Startek,"Johor, Kedah, Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Selangor, Terengganu, Labuan",MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
616,Digital Marketing Manager,Company Confidential,Kuala Lumpur,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
622,Accounting Manager (Penang),FRD PERFORMANCE MOTORSPORT (M) SDN BHD,Penang,MYR 5K - 7K monthly,MYR,5000,7000,monthly
624,Sales Marketing Executive,Qosmo International School,Petaling Jaya,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
631,Genomics Business Associate,ScienceVision Sdn Bhd,"Kuala Lumpur, Selangor",MYR 2.6K - 4.5K monthly,MYR,2600,4500,monthly
633,Content Review Executive (Near LRT) - China/ HK market - KM122,Company Confidential,"Kuala Lumpur, Selangor",MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
634,Sr. Analyst Programmer,Sunrider International (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 6K - 7.5K monthly,MYR,6000,7500,monthly
636,HR Executive,Press Metal Aluminium Rods Sdn Bhd,Johor Bahru,MYR 3.5K - 4K monthly,MYR,3500,4000,monthly
638,Graduate Trainee (Degree),Infineon Technologies (Kulim) Sdn Bhd,Kulim,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
639,Financial Consultant,BIG VENTURE CAPITAL,Selangor,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
